01000000003401X01       375209595MA
04203000210000X05         501959571
04203000210000X11          45959571
04203000210000X12           2959571
04203000210000X21        1287959571
04203000210000Z01           5959571
04203000210000Z03           2959571
04203000210000Z05           3959571
04203000210000Z06           1959571
04203000210000Z08        3108959571
04203000210000Z10        7250959571
04203000210000Z11        2325959571
04203000210000Z81        1287959571
04203000210000Z87        1161959571
04203000210000Z88         126959571
04203000210100X01           9959571
04203000210100X04           9959571
04203000210100X05          77959571
04203000210100X11          72959571
04203000210100X21        1360959571
04203000210100Z01           7959571
04203000210100Z03          10959571
04203000210100Z04           3959571
04203000210100Z05           3959571
04203000210100Z08        4076959571
04203000210100Z09        14619595AD
04203000210100Z10         490959571
04203000210100Z81        1360959571
04203000210100Z87        1297959571
04203000210100Z88          63959571
04203000210100Z93           1959571
04203400410000X01          10959571
04203400410000X04          49959571
04203400410000X11          34959571
04203400410000X12           89595AD
04203400410000X21         490959571
04203400410000X30          98959571
04203400410000X33          98959571
04203400410000Z01          17959571
04203400410000Z03          19959571
04203400410000Z05           2959571
04203400410000Z08        2742959571
04203400410000Z10          60959571
04203400410000Z81         588959571
04203400410000Z87         440959571
04203400410000Z88          50959571
04203400410000Z93           1959571
04203500310000X01         111959571
04203500310000X04         304959571
04203500310000X05         168959571
04203500310000X08         756959571
04203500310000X11         339959571
04203500310000X12          309595AD
04203500310000X21         504959571
04203500310000X30        3748959571
04203500310000X33           5959571
04203500310000X40        4712959571
04203500310000X41        1973959571
04203500310000Z01          53959571
04203500310000Z03          29959571
04203500310000Z04           5959571
04203500310000Z05          11959571
04203500310000Z08       20337959571
04203500310000Z09        3024959571
04203500310000Z10        4057959571
04203500310000Z67        1737959571
04203500310000Z68         504959571
04203500310000Z72          49959571
04203500310000Z73         676959571
04203500310000Z77        2810959571
04203500310000Z78        2064959571
04203500310000Z79        2975959571
04203500310000Z81       10937959571
04203500310000Z89        3743959571
04203500310000Z93          42959571
04203500310000Z96          31959571
04203500310100X01          91959571
04203500310100X04         554959571
04203500310100X08         899959571
04203500310100X11         628959571
04203500310100X21         374959571
04203500310100X30        5878959571
04203500310100X33         2849595AD
04203500310100X40        1824959571
04203500310100X41        2091959571
04203500310100X44         1859595AD
04203500310100Z01          39959571
04203500310100Z03          39959571
04203500310100Z04           9959571
04203500310100Z05          23959571
04203500310100Z08       41638959571
04203500310100Z09        7176959571
04203500310100Z10        7900959571
04203500310100Z72         103959571
04203500310100Z73         462959571
04203500310100Z77        11779595AD
04203500310100Z78        2575959571
04203500310100Z79        1824959571
04203500310100Z81       10352959571
04203500310100Z83         1859595AD
04203500310100Z87         3749595AD
04203500310100Z89        5594959571
04203500310100Z93          77959571
04203500310100Z96         3349595AD
04203500310200X01         152959571
04203500310200X04         355959571
04203500310200X08         930959571
04203500310200X11          86959571
04203500310200X12         328959571
04203500310200X21        1158959571
04203500310200X30        5393959571
04203500310200X33         816959571
04203500310200X40        4488959571
04203500310200X41        2069959571
04203500310200Z01         247959571
04203500310200Z03          20959571
04203500310200Z05           19595AD
04203500310200Z06           69595AD
04203500310200Z08        5477959571
04203500310200Z10         3989595AD
04203500310200Z11       132099595AD
04203500310200Z73         730959571
04203500310200Z77        4064959571
04203500310200Z78        2383959571
04203500310200Z79        4488959571
04203500310200Z81       13108959571
04203500310200Z87        11589595AD
04203500310200Z89        4577959571
04203500310200Z93          38959571
04203500310200Z96         200959571
04203801010000X01           3959571
04203801010000X04          10959571
04203801010000X05           5959571
04203801010000X11          22959571
04203801010000X21         114959571
04203801010000Z01          19959571
04203801010000Z03          139595BC
04203801010000Z05           39595AD
04203801010000Z08        15419595BC
04203801010000Z10         3109595AD
04203801010000Z81         114959571
04203801010000Z87         1089595AD
04203801010000Z88           6959571
04204200410000X08          13959571
04204200410000X11          20959571
04204200410000X21         311959571
04204200410000Z01          16959571
04204200410000Z03          12959571
04204200410000Z08        1699959571
04204200410000Z68          109595AD
04204200410000Z72          13959571
04204200410000Z81         311959571
04204200410000Z87         276959571
04204200410000Z88          25959571
04204700110000X01          22959571
04204700110000X04          49959571
04204700110000X11          55959571
04204700110000X12          139595AD
04204700110000X21         768959571
04204700110000Z01          43959571
04204700110000Z03           9959571
04204700110000Z04           4959571
04204700110000Z05           3959571
04204700110000Z08        3537959571
04204700110000Z09        1750959571
04204700110000Z10         225959571
04204700110000Z81         768959571
04204700110000Z87         7579595AD
04204700110000Z88          119595AD
04204800110000X01           3959571
04204800110000X04          26959571
04204800110000X05          15959571
04204800110000X08          21959571
04204800110000X11          64959571
04204800110000X21         558959571
04204800110000Z01           2959571
04204800110000Z03           5959571
04204800110000Z04           1959571
04204800110000Z05           3959571
04204800110000Z08        3509959571
04204800110000Z09         645959571
04204800110000Z10        1178959571
04204800110000Z73          21959571
04204800110000Z81         558959571
04204800110000Z87         518959571
04204800110000Z88          40959571
04204800210000X05           6959571
04204800210000X11          10959571
04204800210000X21         205959571
04204800210000Z01          16959571
04204800210000Z03           7959571
04204800210000Z05           1959571
04204800210000Z08         810959571
04204800210000Z10         125959571
04204800210000Z68          109595AD
04204800210000Z81         205959571
04204800210000Z87         195959571
04205200210000X01          29959571
04205200210000X04         167959571
04205200210000X08         181959571
04205200210000X11         149959571
04205200210000X21         466959571
04205200210000X30         8119595BC
04205200210000X41         938959571
04205200210000Z01          20959571
04205200210000Z05           8959571
04205200210000Z08       13564959571
04205200210000Z10         700959571
04205200210000Z68         367959571
04205200210000Z72          24959571
04205200210000Z73          909595AD
04205200210000Z78         9929595AD
04205200210000Z81        2215959571
04205200210000Z88          999595AD
04205200210000Z89         8119595AD
04205200210000Z91           29595AD
04205200210000Z93          15959571
04205200210000Z96          69959571
04205400410000X01           1959571
04205400410000X05           4959571
04205400410000X11           7959571
04205400410000X21         180959571
04205400410000Z01          35959571
04205400410000Z03           6959571
04205400410000Z04           59595AD
04205400410000Z05           19595AD
04205400410000Z06           29595AD
04205400410000Z08         1819595MA
04205400410000Z09         3579595AD
04205400410000Z10          639595AD
04205400410000Z11          769595AD
