01000000003401X01       390809797MA
04201800810000Z08       29163979771
04201800810000Z09         325979771
04201800810000Z10        1125979771
04201800810000Z67          65979771
04201800810000Z72          83979771
04201800810000Z73           1979771
04201800810000Z79         140979771
04201800810000Z81        2282979771
04201800810000Z88          94979771
04201800810000Z89         777979771
04201800810000Z91          65979771
04201800810000Z93          15979771
04201800810000Z96         472979771
04202300110000X01          33979771
04202300110000X04         307979771
04202300110000X08         105979771
04202300110000X11         347979771
04202300110000X21        2435979771
04202300110000X30         561979771
04202300110000X41         695979771
04202300110000Z01          14979771
04202300110000Z03          29979771
04202300110000Z08       24501979771
04202300110000Z68        2435979771
04202300110000Z73         105979771
04202300110000Z78         695979771
04202300110000Z81        3691979771
04202300110000Z89         561979771
04202300110000Z93         557979771
04202600110000X01          71979771
04202600110000X04         461979771
04202600110000X08         253979771
04202600110000X11         725979771
04202600110000X44        1878979771
04202600110000Z01          13979771
04202600110000Z02           1979771
04202600110000Z03          57979771
04202600110000Z04           3979771
04202600110000Z05          16979771
04202600110000Z08       52077979771
04202600110000Z09        4054979771
04202600110000Z10        5303979771
04202600110000Z72         253979771
04202600110000Z81        1878979771
04202600110000Z84        1878979771
04202800310000X01          19979771
04202800310000X04          66979771
04202800310000X05          56979771
04202800310000X08         100979771
04202800310000X11         147979771
04202800310000X21        1660979771
04202800310000X30         500979771
04202800310000Z01          11979771
04202800310000Z03          16979771
04202800310000Z04           1979771
04202800310000Z05           9979771
04202800310000Z08        8453979771
04202800310000Z09        1046979771
04202800310000Z10        2248979771
04202800310000Z68           1979771
04202800310000Z73         100979771
04202800310000Z74           3979771
04202800310000Z81        2160979771
04202800310000Z87        1602979771
04202800310000Z88          57979771
04202800310000Z89         500979771
04203000210000X01           6979771
04203000210000X04          29979771
04203000210000X05         720979771
04203000210000X08          819797CT
04203000210000X11          77979771
04203000210000X12           2979771
04203000210000X21        1902979771
04203000210000Z01           5979771
04203000210000Z03           2979771
04203000210000Z05           3979771
04203000210000Z06           1979771
04203000210000Z08        5334979771
04203000210000Z10       12443979771
04203000210000Z11        2325979771
04203000210000Z73          819797MA
04203000210000Z74           5979771
04203000210000Z81        1902979771
04203000210000Z87        1716979771
04203000210000Z88         186979771
04203000210100X01          13979771
04203000210100X04          13979771
04203000210100X05         111979771
04203000210100X11         124979771
04203000210100X21        2010979771
04203000210100Z01           7979771
04203000210100Z03          10979771
04203000210100Z04           3979771
04203000210100Z05           3979771
04203000210100Z08        6995979771
04203000210100Z10         841979771
04203000210100Z81        2010979771
04203000210100Z87        1917979771
04203000210100Z88          93979771
04203000210100Z93           2979771
04203400410000X01           3979771
04203400410000X04           3979771
04203400410000X05          68979771
04203400410000X08         160979771
04203400410000X11         114979771
04203400410000X21         120979771
04203400410000X30           9979771
04203400410000X33           9979771
04203400410000X40         899979771
04203400410000X44         532979771
04203400410000X46           1979771
04203400410000Z01           2979771
04203400410000Z03          17979771
04203400410000Z04           2979771
04203400410000Z05           7979771
04203400410000Z08        6226979771
04203400410000Z09         733979771
04203400410000Z10        2563979771
04203400410000Z67         826979771
04203400410000Z68          14979771
04203400410000Z72           9979771
04203400410000Z73          82979771
04203400410000Z77          71979771
04203400410000Z79          73979771
04203400410000Z81        1561979771
04203400410000Z82           1979771
04203400410000Z83         532979771
04203400410000Z87          27979771
04203400410000Z88          79979771
04203400410000Z93           2979771
04203400410000Z96          69979771
04203500310000X01         109979771
04203500310000X04         347979771
04203500310000X05         195979771
04203500310000X08        1231979771
04203500310000X11         482979771
04203500310000X21         334979771
04203500310000X30        6868979771
04203500310000X33           3979771
04203500310000X40        4062979771
04203500310000X41        1635979771
04203500310000X44         403979771
04203500310000Z01          46979771
04203500310000Z03          33979771
04203500310000Z04           3979771
04203500310000Z05          13979771
04203500310000Z08       26008979771
04203500310000Z09        2323979771
04203500310000Z10        6995979771
04203500310000Z67        1737979771
04203500310000Z68         334979771
04203500310000Z72          51979771
04203500310000Z73         762979771
04203500310000Z77        2347979771
04203500310000Z78        2848979771
04203500310000Z79        2325979771
04203500310000Z81       13302979771
04203500310000Z83         403979771
04203500310000Z89        6865979771
04203500310000Z93          61979771
04203500310000Z96         418979771
04203500310100X01          90979771
04203500310100X04          90979771
04203500310100X05         508979771
04203500310100X08         765979771
04203500310100X11         673979771
04203500310100X21         635979771
04203500310100X30        5415979771
04203500310100X40        2761979771
04203500310100X41        2883979771
04203500310100Z01          36979771
04203500310100Z03          42979771
04203500310100Z04           9979771
04203500310100Z05          16979771
04203500310100Z08       38157979771
04203500310100Z09        8221979771
04203500310100Z10       15902979771
04203500310100Z68         635979771
04203500310100Z72         220979771
04203500310100Z73         545979771
04203500310100Z77        27529797AD
04203500310100Z78        5051979771
04203500310100Z79        2761979771
04203500310100Z81       11694979771
04203500310100Z89        5415979771
04203500310100Z93         137979771
04203500310200X01         164979771
04203500310200X04         378979771
04203500310200X08        1718979771
04203500310200X11          80979771
04203500310200X12         356979771
04203500310200X21         353979771
04203500310200X30        8697979771
04203500310200X33         311979771
04203500310200X40        4238979771
04203500310200X41        2109979771
04203500310200X44         462979771
04203500310200Z01         252979771
04203500310200Z02           1979771
04203500310200Z03          17979771
04203500310200Z08        6292979771
04203500310200Z68         353979771
04203500310200Z72          80979771
04203500310200Z73         840979771
04203500310200Z74         252979771
04203500310200Z77        4168979771
04203500310200Z78        2871979771
04203500310200Z79        4238979771
04203500310200Z81       15859979771
04203500310200Z83         462979771
04203500310200Z89        8386979771
04203500310200Z91          24979771
04203500310200Z93          66979771
04203500310200Z96         822979771
04203801010000X01           5979771
04203801010000X04           5979771
04203801010000X05          13979771
04203801010000X08          29979771
04203801010000X11          32979771
04203801010000X21           4979771
04203801010000X40         388979771
04203801010000Z01          20979771
04203801010000Z03           49797BC
04203801010000Z08        26919797BC
04203801010000Z67         388979771
04203801010000Z72          29979771
04203801010000Z81         392979771
